"","admin.","blue-collar","entrepreneur","housemaid","management","retired","self-employed","services","student","technician","unemployed","unknown","basic.4y","basic.6y","basic.9y","high.school","illiterate","professional.course","university.degree","fri","mon","thu","tue","wed","divorced","married","single","apr","aug","dec","jul","jun","mar","may","nov","oct","sep"
"25320",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,4.76228,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,1.784515,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25326",-0.5745907,1.858182,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,2.992518,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25329",-0.5745907,-0.5380948,-0.1911928,-0.1695502,3.616275,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,1.555956,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25334",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,5.138235,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,2.992518,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,-1.22829,1.60217,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25338",-0.5745907,-0.5380948,5.229685,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,2.459857,-0.560308,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,-1.22829,1.60217,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25339",-0.5745907,-0.5380948,-0.1911928,5.897238,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,2.992518,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,2.761219,-1.22829,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25354",-0.5745907,1.858182,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,4.053645,-0.4064781,-0.560308,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25357",-0.5745907,-0.5380948,-0.1911928,-0.1695502,3.616275,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,1.555956,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25365",-0.5745907,1.858182,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,2.992518,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25367",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,3.027397,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,1.784515,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25372",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,5.138235,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,1.784515,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,-1.22829,1.60217,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25382",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,3.027397,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,1.555956,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,2.761219,-1.22829,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25384",-0.5745907,1.858182,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,2.459857,-0.560308,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25385",-0.5745907,1.858182,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,2.459857,-0.560308,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25389",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,5.950921,-0.04820659,-0.334126,-0.2466615,2.459857,-0.560308,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25395",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,5.950921,-0.04820659,-0.334126,-0.2466615,2.459857,-0.560308,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25399",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,5.950921,-0.04820659,-0.334126,-0.2466615,2.459857,-0.560308,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25408",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,3.027397,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,1.784515,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25412",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,2.312221,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,2.634213,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,-1.22829,1.60217,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25413",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,2.312221,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,2.634213,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25416",-0.5745907,1.858182,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,2.992518,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,-1.22829,1.60217,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25419",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,2.312221,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,2.634213,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25421",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,2.312221,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,2.634213,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,-1.22829,1.60217,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25422",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,2.312221,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,2.634213,-0.6426133,-0.4916033,-0.5064824,-0.5036279,2.005079,-0.4994355,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25427",-0.5745907,1.858182,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,2.459857,-0.560308,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25430",-0.5745907,1.858182,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,2.459857,-0.560308,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25439",-0.5745907,1.858182,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,2.992518,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25444",1.740157,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,2.459857,-0.560308,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25445",-0.5745907,-0.5380948,-0.1911928,-0.1695502,3.616275,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,1.555956,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25446",-0.5745907,-0.5380948,-0.1911928,-0.1695502,3.616275,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,1.555956,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25460",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,3.027397,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,1.784515,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,-1.22829,1.60217,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25464",1.740157,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,1.555956,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,2.761219,-1.22829,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25476",-0.5745907,1.858182,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,2.459857,-0.560308,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25480",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,5.138235,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,1.555956,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25484",-0.5745907,-0.5380948,-0.1911928,-0.1695502,3.616275,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,1.555956,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25488",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,2.312221,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,1.555956,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,-1.22829,1.60217,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25498",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,5.950921,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,2.634213,-0.6426133,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,-1.22829,1.60217,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25501",1.740157,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,2.459857,-0.560308,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,2.761219,-1.22829,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25503",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,5.950921,-0.04820659,-0.334126,-0.2466615,-0.4064781,1.784515,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,2.761219,-1.22829,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25512",-0.5745907,-0.5380948,5.229685,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,1.784515,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25513",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,2.312221,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,1.555956,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25514",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,2.312221,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,1.555956,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25518",-0.5745907,-0.5380948,-0.1911928,-0.1695502,3.616275,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,1.555956,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25525",-0.5745907,-0.5380948,-0.1911928,5.897238,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,1.784515,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25528",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,2.312221,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,2.634213,-0.6426133,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25532",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,2.312221,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,2.634213,-0.6426133,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25534",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,2.312221,-0.1680207,-0.04820659,-0.334126,-0.2466615,2.459857,-0.560308,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,-1.22829,1.60217,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25537",1.740157,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,1.784515,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,-1.22829,1.60217,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25548",1.740157,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,1.555956,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,-1.22829,1.60217,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25549",1.740157,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,1.555956,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,-1.22829,1.60217,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25559",-0.5745907,1.858182,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,2.459857,-0.560308,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25560",1.740157,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,-0.3795738,1.555956,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,-1.22829,1.60217,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25561",1.740157,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,1.784515,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,2.761219,-1.22829,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25568",-0.5745907,-0.5380948,-0.1911928,5.897238,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,-0.4324319,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,1.784515,-0.0110472,-0.3795738,-0.6426133,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,-1.22829,1.60217,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
"25569",-0.5745907,-0.5380948,-0.1911928,-0.1695502,-0.2764939,-0.2099578,-0.1945956,-0.3302764,-0.1553031,2.312221,-0.1680207,-0.04820659,-0.334126,-0.2466615,-0.4064781,-0.560308,-0.0110472,2.634213,-0.6426133,-0.4916033,-0.5064824,-0.5036279,-0.4986725,2.002016,-0.3621146,0.8140409,-0.6240774,-0.2497091,-0.4226486,-0.06261094,-0.4619097,-0.3900239,-0.1133746,-0.6965402,2.92008,-0.1415623,-0.1187737
